Supplier;Code;Description;Q;Cost Price;Cost * Q;Sales Price;Sales Price * Q
B169;T1378.3N;B169 DINING TABLE TEAK PACHINO 140x80x75;8;86,13;689,04;540;4320
B169;T1378.4B;B169 DINING TABLE TEAK PACHINO 180x80x75;11;125,61;1381,71;820;9020
B169;T1378.4N;B169 DINING TABLE TEAK PACHINO 180x80x75;12;122,02;1464,24;820;9840
B169;T1379;B169 BEDSIDE TEAK 50x35x45;28;78,54;2199,12;390;10920
B169;T1379.1N;B169 BEDSIDE RECT TEAK 30x35x45;-4;47,5;-190;280;-1120
B169;T1380;B169 BEDSIDE TEAK CUBE 40x30x50;-1;36,08;-36,08;230;-230
B169;T1381;B169 SIDE TABLE TEAK F30x50;3;28,44;85,32;160;480
B169;T1382.2;B169 COFFEE TABLE 120x70x40;1;67,97;67,97;380;380
B169;T1383;B169 DINING TABLE TEAK LYGIA 200x100x75;1;80,85;80,85;710;710
B169;T1383.1B;B169 DINING TABLE TEAK LYGIA 180X80X75;10;164,65;1646,5;980;9800
B169;T1383.1N;B169 DINING TABLE LYGIA 180X80X75;12;208;2496;1125;13500
B169;T1383.2N;B169 DINING TABLE TEAK LYGIA 140X70X75;6;178,83;1072,98;885;5310
B169;T1385.1;B169 DINING TABLE TEAK LYGIA 60x70x75;20;46,73;934,6;320;6400
B169;T1385.2;B169 DINING TABLE 75x65x75;10;72,85;728,5;530;5300
B169;T1388.1;B169 COFFEE TABLE TEAK 130x55x35;9;348,91;3140,19;1950;17550
B169;T1388.2;B169 COFFEE TABLE TEAK 130x70X35;1;378,36;378,36;1700;1700
B169;T1389;B169 COFFEE TABLE TEAK ROOT 100x55x50;1;69,82;69,82;580;580
B169;T1390.2N;B169 COFFEE TABLE TEAK ROOT 100x100x45;1;86,25;86,25;700;700
B169;T1395;B169 COFFEE TABLE PR TEAK 3cm F50x40;5;42,15;210,75;270;1350
B169;T1401;B169 PYC BAR TOP SUAR 500x120x90;1;0;0;0;0
B169;T1404;B169 COFFEE TABLE TEAK 120x70x35;8;205,31;1642,48;1150;9200
B169;T1456;B169 COFFEE TABLE WOOD/ MARBLE;6;26,25;157,5;270;1620
B169;T1473B;B169 BENCH SLAT BLACK REC TEAK 225x60x7;1;0;0;2500;2500
B169;T2004B;B169 SIDE TABLE SUAR NOTOS F48 H50;27;53,17;1435,59;260;7020
B169;T2004BN;B169 SIDE TABLE SUAR NOTOS F48 H50;31;49;1519;260;8060
B169;T2004N;B169 SIDE TABLE SUAR NOTOS F48 H50;4;53,17;212,68;260;1040
B169;T2007.2;B169 DINING TABLE LINIA 240x90x75;2;386,72;773,44;2220;4440
B169;T2008N;B169 COFFEE TABLE GAROUNA F60 H60;1;28,13;28,13;260;260
B169;T2009B;B169 COFFEE TABLE LL KARINI 150x68x40;1;300,78;300,78;1670;1670
B169;T2011B;B169 DINING TABLE ELIA 150x90x75;2;281,45;562,9;1670;3340
B169;T2011N;B169 DINING TABLE LL ELIA 150x90x75;3;587,5;1762,5;1670;5010
B169;T2013;B169 COFFEE TABLE  LOUNGE 150x70x40;1;325,08;325,08;1670;1670
B169;T2014.1B;B169 DINING TABLE ROUND DILES F120 H75;5;348,91;1744,55;1740;8700
B169;T2014.2N;B169 DINING TABLE ROUND DILES F160 H75;1;352,89;352,89;2340;2340
B169;T2015.1B;B169 DINING TABLE AGROS 140x70x75;9;179,45;1615,05;940;8460
B169;T2015.1N;B169 DINING TABLE AGROS 140x70x75;3;175,86;527,58;940;2820
B169;T2015.2B;B169 DINING TABLE AGROS 180x80x75;9;200,98;1808,82;1180;10620
B169;T2015.2N;B169 DINING TABLE AGROS 180x80x75;11;197,39;2171,29;1520;16720
B169;T2015.4N;B169 DINING TABLE AGROS 240x90x75;1;364,26;364,26;2100;2100
B169;T2029N;B169 COFFEE TABLE  PENTATI 140x70x35;2;134,53;269,06;820;1640
B169;T2040;B169 TABLE BASE OLYMPOS;2;167;334;1500;3000
B169;T2045B;B169 COFFEE TABLE VRACHOS 62x62x45;2;63,75;127,5;560;1120
B169;T2046B;B169 COFFEE TABLE AMONI TEAK 62x60x45;1;63,75;63,75;560;560
B169;T2047.1BN;B169 COFFEE TABLE LEFKA SUAR;-1;0;0;500;-500
B169;T2047.2BN;B169 COFFEE TABLE LEFKA SUAR 84x84x38;2;55,13;110,26;500;1000
B169;T2049B;B169 COFFEE TABLE ALONAKI F60 H38;8;39,38;315,04;320;2560
B169;T2049N;B169 COFFEE TABLE ALONAKI F60 H38;11;59,6;655,6;280;3080
B169;T2051N;B169 SIDE TABLE DRIMONAS 30x30x40;27;43,49;1174,23;275;7425
B169;T2052B;B169 COFFEE TABLE SUAR SAMI  F30-40 H33-43;1;58,2;58,2;550;550
B169;T2052N;B169 COFFEE TABLE SUAR SAMI F40-50 H33-43;-1;67,27;-67,27;550;-550
B169;T2054N;B169 SIDE TABLE AFTELI F40 H45;1;26,25;26,25;210;210
B169;T2056.2N;B169 DINING TABLE TEAK AINOS 130x80x70;1;0;0;1880;1880
B169;T2056.3N;B169 DINING TABLE TEAK AINOS 160x80x75;1;463,82;463,82;2218;2218
B169;T2060N;B169 COFFEE TABLE SUAR MORIA F60 H35;3;39,08;117,24;410;1230
B169;T2062.2N;B169 COFFEE TABLE SUAR LIGARI F60 H38;3;112,15;336,45;590;1770
B169;T2063N;B169 COFFEE TABLE ARGILOS F60 H45;2;69,94;139,88;620;1240
B169;T2067N;B169 SETS BASE FOR TEAK TABLE 400x130;1;0;0;0;0
B169;T2068N;B169 SIDE TABLE KYDONIA F40 H45;2;69,94;139,88;315;630
B169;T2089;B169 ANTIQUE COFFEE TABLE;2;56,25;112,5;410;820
B169;T2091;B169 DINING TABLE SUAR 350x95x78;1;664,06;664,06;3980;3980
B169;T2092;B169 DINING TABLE KRIKELO F60 H75;1;33,98;33,98;260;260
B169;T2104.1;B169 COFFEE TABLE TEAK GALLINARO 120x70x35;9;329,42;2964,78;1485;13365
B169;T2104.2;B169 COFFEE TABLE TEAK GALLINARO 180x80x35;3;197,39;592,17;2980;8940
B169;T2107;B169 COFFEE TABLE F50 H45;3;10,77;32,31;80;240
B169;T2111.P;B169 DINING TABLE MARZINI 224x100x75;2;171,88;343,76;1310;2620
B169;T2113B;B169 DINING TABLE 200x100x75;1;34,38;34,38;500;500
B169;T2114B;B169 DINING TABLE 200x100x75;1;31,25;31,25;470;470
B169;T2115W;B169 DINING TABLE 200x100x75;1;31,25;31,25;470;470
B169;T2116N;B169 DINING TABLE TEAK 210x100x75;1;218,75;218,75;1620;1620
B169;T2117.1B;B169 DINING TABLE TEAK FELITTO 60X80X75;1;159,38;159,38;830;830
B169;T2117.1N;B169 DINING TABLE TEAK FELITTO 60X80X75;3;244,09;732,27;1100;3300
B169;T2117.2B;B169 DINING TABLE FELITTO R100X75;1;204,69;204,69;1070;1070
B169;T2117.2N;B169 DINING TABLE TEAK FELITTO R100X75;2;262,34;524,68;1150;2300
B169;T2117.3N;B169 DINING TABLE TEAK FELITTO R90X75;2;293,12;586,24;1465;2930
B169;T2120;B169 SIDE TABLE 32X32X45;2;18,75;37,5;260;520
B169;T2122;B169 SIDE TABLE TEAK F60 H60;24;0;0;0;0
B169;T2123B;B169 BEDSIDE TABLE TEAK FALCONE F35 H45;2;34;68;210;420
B169;T2123N;B169 BEDSIDE TABLE TEAK FALCONE F35 H45;4;31;124;210;840
B169;T2125.P;B169 COFEE TABLE VENERE 180X80X35;3;265,63;796,89;1620;4860
B169;T2129.1W;B169 COFFE TABLE WHITE RESIN FINISH 100x60x40;1;80,22;80,22;470;470
B169;T2131P;B169 BEDSIDE TABLE SIMPLE 45x35x50;1;54,88;54,88;330;330
B169;T2135N;B169 TABLE SIDE TEAK WALL MOUNT F40 H40;15;26,13;391,95;180;2700
B169;T2137.2;B169 DINING TABLE SUAR BERBARO 220x85x78;3;501,43;1504,29;3170;9510
B169;T2140N;B169 DINING TABLE (TOP ) TEAK STRAIGHT EDGE 400x100x7;1;1575,88;1575,88;0;0
B169;T2141N;B169 DINING TABLE (TOP ) TEAK NATURAL EDGE 400x100x7;1;1783,24;1783,24;0;0
B169;T2142N;B169 DINING TABLE (TOP ) TEAK STRAIGHT EDGE 500x100x7;1;1949,12;1949,12;0;0
B169;T2143;B169 BEDISDE TABLE 40x40x50;3;20,74;62,22;320;960
B169;T2146N;B169 CONSOLE SUAR TOP 160x60x75;2;145,15;290,3;725;1450
B169;T2147.1N;B169 COFFEE TABLE SUAR F50 H45;5;26,13;130,65;330;1650
B169;T2147.2N;B169 COFFEE TABLE SUAR F60 H40;2;30,27;60,54;440;880
B169;T2152N;B169 CONSOLE SUAR TOP 400X60X10;4;353,56;1414,24;1590;6360
B169;T2408;B169 DINNING TABLE ROUNDED EDGES 360X95X75;1;1917,11;1917,11;8626;8626
B169;T2409BB;B169 BEDSIDE TABLE TEAK 50X45X52;6;70,23;421,38;487;2922
B169;T2412.1B;B169 TABLE TEAK BASE FOR MARBLE TOP T2425G 60X60X60;11;31,72;348,92;180;1980
B169;T2412.2B;B169 TABLE TEAK BASE FOR MARBLE TOP T2425G 60X60X75;4;31,72;126,88;220;880
B169;T2413;B169 TABLE COFFEE REC. TEAK set with S1113 80x80x30cm;1;228,82;228,82;1250;1250
B169;T2418N;B169 DINING TABLE TEAK KANALAKI ROUND F120 H75cm;1;291,89;291,89;1675;1675
B169;T2419;B169 DINNING TABLE LICATA RECYCLED TEAK 230X100X75;1;439,53;439,53;3045;3045
B169;T2420.2;B169 COFFEE TABLE SUAR 80X90X25;3;77,03;231,09;534;1602
B169;T2420.3;B169 COFFEE TABLE SUAR 100X110X25;3;123,19;369,57;691;2073
B169;T2421.4;B169 TABLE SUELLI PRIME TEAK 90X90X75;1;303,59;303,59;2103;2103
B169;T2421.5;B169 TABLE SUELLI PRIME TEAK 120X70X75;1;294,53;294,53;2040;2040
B169;T2423;B169 TEAK SLATE TABLE 220X100X75;1;0;0;0;0
B169;T2424.2;B169 DINNING TABLE REC TEAK WITH SLATS 220X100X75;1;525,66;525,66;3259,08;3259,08
B169;T2424.3;B169 DINNING TABLE REC TEAK WITH SLATS 270X110X75;1;649,34;649,34;4025,92;4025,92
B169;T2426.3;B169 DINING TABLE SUAR TONIA 90x90x75;1;208,23;208,23;1100;1100
B169;T2427;B169 COFFEE TABLE OIK5.2.2 80x80x30;1;233,02;233,02;1614,76;1614,76
B169;T2428;B169 COFFEE TABLE OIK5.2.2 120x40x40;1;183,44;183,44;1271,2;1271,2
B169;T2434.1;B169 TABLE TOP TEAK 400x100x6;3;1552,29;4656,87;4812;14436
B169;T2434.2;B169 TABLE TOP TEAK 400x120x6;2;1552,29;3104,58;4812;9624
B169;T2435.2B;B169 COFFE TABLE CASARANO 139x103x35;1;256,17;256,17;1425;1425
B169;T2435.2N;B169 COFFE TABLE CASARANO 139x103x35;2;201;402;950;1900
B169;T2436B;B169 DINING TABLE CASARANO 338x100x75;1;652,5;652,5;3640;3640
B169;T2439.2;B169 COFFE TABLE 51x51x45;3;33,83;101,49;185;555
B169;T2442;B169 COFFEE TABLE 37x35x45;9;43,5;391,5;240;2160
B169;T2443;B169 COFFE TABLE WOOD TOP 40x40x45;11;38,67;425,37;215;2365
B169;T2456.1;B169 DINING TABLE PRIME TEAK 160x80x75;2;295,77;591,54;1650;3300
B169;T2456.3;B169 DINING TABLE 220x100x75;1;375,24;375,24;2090;2090
B169;T2458;B169 BEDSIDE TABLE 40x40x43;2;60;120;335;670
B169;T2459;B169 COFFE TABLE w MARBLE TOP 72x57x40;-1;208;-208;1155;-1155
B169;T2460;B169 BEDSIDE TABLE TRUNK TEAK 40x40x45;-1;49;-49;275;-275
B169;T2461;B169 COFFE TABLE w MARBLE TOP 90x90x20;3;288;864;1600;4800
B169;T2463.1BE;B169 DINING TABLE TEAK WITH MARBLE TOP 180x90x75;1;565,75;565,75;3160;3160
B169;T2463.2BE;B169 DINING TABLE TEAK WITH MARBLE TOP 200x90x75;2;593,13;1186,26;3310;6620
B169;T2463.3BE;B169 DINING TABLE TEAK WITH MARBLE TOP 220x90x75;1;625,06;625,06;3490;3490
B169;T2467;B169 - OIK85 DINING TABLE TOP SUAR 600x145x78;4;2243,04;8972,16;12520;50080
B169;T3301.1;B169 TABLE STONE WITH WOODEN BASE OIK85 50x55x53;2;156,28;312,56;875;1750
B169;T3301.2;B169 TABLE STONE WITH WOODEN BASE OIK85 50x55x33;2;212,33;424,66;1185;2370
B169;T3302;B169 COFFEE TABLE ROUND 115x115x43;1;270,75;270,75;1515;1515
B169;T3303;B169 COFFEE TABLE 130x80x40;2;308,75;617,5;1725;3450
B169;T3304;B169 COFFEE TABLE 50x50x40;2;90,25;180,5;505;1010
B169;T3305;B169 OIK85 COFFEE TABLE STONE TOP 210x80x40;1;662,72;662,72;3700;3700
B169;T3306;B169 OIK85 LEGS FOR T2467 DINING TABLE TOP SUAR 600x145x78;4;229,4;917,6;1285;5140
B169;T3308;B169 COFFEE TABLE STONE WITH 4 STOOLS 150x90x60;1;545,47;545,47;3045;3045
B169;TL033.1;B169 POOL STONE 20x2x40;50;21,38;1069;110;5500
B169;TL033.2;B169 POOL STONE 20x2x45;10;0;0;130;1300
B169;TL033.3;B169 STEP WALK RIVER STONE 60x30x2;239;6;1434;50;11950
B169;TW1002.1;B169 FOLDED DIVIDER ROOM 50x5x200;68;0;0;140;9520
B169;TW1002.2;B169 FOLDED DIVIDER ROOM 60x5x200;7;0;0;0;0
B169;TW1003N;B169 - OIK48 BREAKFAST TABLE TEAK;1;1026;1026;4040;4040
B169;TW1005;B169 - OIK48 BBQ TABLE;-1;1595;-1595;7910;-7910
B169;TW1009.1G;B169 SINK RECATNGULAR 120x50x26;1;280,38;280,38;1565;1565
B17;F8027;Β17 PILLOW COVER COTTON 50X50CM;10;10,61;106,1;55;550
B17;F8028;Β17 PILLOW COVER COTTON 50X50CM;12;10,61;127,32;55;660
B17;F8029;Β17 PILLOW COVER COTTON 50X50CM;5;11,5;57,5;60;300
B17;F8030;Β17 PILLOW COVER COTTON 50X50CM;4;10,61;42,44;55;220
B17;F8031;Β17 PILLOW COVER COTTON 50X50CM;10;10,61;106,1;55;550
B17;F8032;Β17 PILLOW COVER COTTON 50X50CM;4;11,5;46;60;240
B17;F8033;Β17 PILLOW COVER COTTON 50X50CM;1;11,5;11,5;60;60
B17;F8034;Β17 PILLOW COVER COTTON 50X30CM;5;8,4;42;45;225
B17;F8035;Β17 PILLOW COVER COTTON 50X30CM;10;7,96;79,6;40;400
B17;F8037;Β17 BLANKET COTTON;4;30,96;123,84;140;560
B17;F8038;Β17 PILLOW COVER COTTON 50X30CM;2;8,4;16,8;45;90
B17;F8039;Β17 BLANKET COTTON;5;32,73;163,65;180;900
B17;F8040;Β17 BLANKET COTTON;1;30,96;30,96;170;170
B17;F8041;Β17 PILLOW COVER COTTON 50X30CM;4;7,96;31,84;40;160
B17;F8042;Β17 PILLOW COVER COTTON 50X50CM;2;13,71;27,42;75;150
B17;F8043;Β17 PILLOW COVER COTTON 50X50CM;7;13,27;92,89;70;490
B17;F8044;Β17 BLANKET COTTON;4;30,96;123,84;170;680
B171;C1326N;B171 CHAIR FOLDING TEAK TARGIA 45x55x90;4;12;48;120;480
B171;C1328;B171 BAR CHAIR FOLDING TEAK;2;28,99;57,98;190;380
B171;C1329;B171 KIDS CHAIR FOLDING TEAK NATURAL;12;11,23;134,76;50;600
B171;C1330;B171 STOOL WITH CUSHION TEAK;2;28,99;57,98;140;280
B171;D1379;B171 BAR TEAK;3;152,87;458,61;1100;3300
B171;G1229;B171 UMBRELLA TEAK F250 H200;8;64,74;517,92;355;2840
B171;G1230;B171 TROLLEY TEAK;3;49,64;148,92;295;885
B171;T1347.1;B171 DINING TABLE TEAK 160x80x75;2;78,54;157,08;780;1560
B171;T1348;B171 TABLE FOLDABLE SMALL KARO;-1;0;0;360;-360
B172;A1081.1N;B172 BASKET F37 H43;40;16;640;69;2760
B172;A1081.2N;B172 BASKET F40 H48;44;25;1100;83;3652
B172;A1082.1B;B172 BASKET F39 H34;1;45,5;45,5;69;69
B172;A1082.2B;B172 BASKET F45 H39;1;14,92;14,92;84;84
B172;A1115.1B;B172 BASKET F42 H46;17;15;255;66;1122
B172;A1115.2B;B172 BASKET F47 H52;18;23;414;77;1386
B172;A1324.1B;B172 BASKET F24 H20;40;12;480;48;1920
B172;A1324.2B;B172 BASKET F27 H25;24;14;336;54;1296
B172;A1324.3B;B172 BASKET F31 H34;20;16;320;60;1200
B172;A1397.1B;B172 BASKET F37 H36;14;30;420;95;1330
B172;A1397.2B;B172 BASKET F44 H39;17;27;459;110;1870
B172;A1398.1N;B172 PLATE 22x17x2;8;4,41;35,28;18;144
B172;A1398.2N;B172 PLATE 26x20x2;8;5,3;42,4;22;176
B172;A1420.1N;B172 PLATE F22 H2;10;6,25;62,5;22;220
B172;A1420.2N;B172 PLATE F24 H2;9;5,3;47,7;26;234
B172;A1424.1N;B172 BOWL 20x10x4;8;5,02;40,16;27;216
B172;A1424.2N;B172 BOWL 25x12x4.5;34;14;476;37;1258
B172;A1428N;B172 BOWL 30x21x2;12;11;132;33;396
B172;A1436N;B172 PLACEMAT F39;6;3;18;6;36
B172;A1438N;B172 PLACEMAT F40;226;3;678;11;2486
B172;A1442NB;B172 PLACEMAT F38;91;4;364;11;1001
B172;A1534B;B172 LADDER 44x180;1;19;19;55;55
B172;A1534W;B172 LADDER 44x180;5;19;95;55;275
B172;A7433B;B172 DOOR STOP 12x12x20;10;9,26;92,6;35;350
B172;A7433G;B172 DOOR STOP 12x12x20;2;9,26;18,52;35;70
B172;A7433W;B172 DOOR STOP 12x12x20;1;9,26;9,26;35;35
B172;A7434;B172 LANTERN RATTAN 46x46x51;2;43;86;158;316
B172;A7434.1;B172 LANTERN RATTAN 35x35x34;44;26;1144;95;4180
B172;A7434.2;B172 LANTERN RATTAN 40x40x46;15;35;525;130;1950
B172;A7587.1;B172 PLANTER POT RATTAN 27x27x40;8;56,44;451,52;85;680
B172;A7587.2;B172 POT RATTAN 33x33x52;8;0;0;100;800
B172;A7588.1;B172 BASKET AGEL F32 H42/53;15;22;330;60;900
B172;A7588.2;B172 BASKET AGEL F39 H46/56;12;26;312;75;900
B172;A7589.1;B172 BASKET SEAGRASS F33 H43/52;17;35,8;608,6;0;0
B172;A7589.1N;B172 BASKET LAUNDRY F35 H41;5;26;130;65;325
B172;A7589.1W;B172 BASKET LAUNDRY F35 H41;14;26;364;65;910
B172;A7589.2;B172 BASKET SEAGRASS F37 H50/57;18;0;0;0;0
B172;A7589.2N;B172 BASKET LAUNDRY F40 H45.5;-2;32;-64;100;-200
B172;A7589.2W;B172 BASKET LAUNDRY F40 H45.5;14;32;448;100;1400
B172;A7590;B172 TOWEL STAND RATTAN 60x25x120;2;30;60;125;250
B172;A7591;B172 TRAY & FOOD COVER F40 H23;55;26;1430;85;4675
B172;A7592;B172 TRAY & FOOD COVER  45x30x6.5/19;49;28;1372;85;4165
B172;A7593;B172 WOODEN STAND DECORATION 40x11x55;13;26;338;88;1144
B172;A7594;B172  WOODEN STAND LEAVES 33x10x81;9;39;351;129;1161
B172;A7596;B172 PLATE WOODEN F35 H14;15;22,4;336;75;1125
B172;A7597;B172 STAND WOODEN;5;82,01;410,05;275;1375
B172;C1010LBR;B172 ARMCHAIR RINIA 54x54x82;-3;78;-234;320;-960
B172;C1013N;B172 ARMCHAIR SKINOS 53x54x68;3;50,99;152,97;260;780
B172;C1016BN;B172 CHAIR BAOS 63x59x75;5;43,19;215,95;230;1150
B172;C1018N;B172 LOUNGE CHAIR PSAROU 79x65x85;6;65;390;340;2040
B172;C1024DBR;B172 CHAIR ORNOS 54x45x88;15;30,69;460,35;220;3300
B172;C1025DBR;B172 LOUNGE CHAIR NAXOS 65x60x70;2;44,98;89,96;280;560
B172;C1029DBR;B172 STOOL KLIDO 45x52x38;10;22,88;228,8;160;1600
B172;C1034LBR;B172 BARSTOOL VIGLA 48x55x100;1;33,48;33,48;230;230
B172;C1037B;B172 STOOL GIALOS F43 H47;1;97,1;97,1;230;230
B172;C1037N;B172 STOOL GIALOS F43 H47;3;34,56;103,68;230;690
B172;C1047DBR;B172 LOUNGE CHAIR EGIALI 68x50x71;3;39,54;118,62;230;690
B172;C1050B;B172 CHAIR PERISA 68x65x88;3;52,61;157,83;310;930
B172;C1051B;B172 LOUNGE CHAIR IRAKLIA 80x58x59;3;68,08;204,24;390;1170
B172;C1056B;B172 CHAIR PSATHI 53x46x79;12;38,4;460,8;200;2400
B172;C1056N;B172 CHAIR PSATHI 53x46x79;1;38,4;38,4;200;200
B172;C1139BN;B172 STOOL IOS 47x55x38;11;25,22;277,42;170;1870
B172;C1148B;B172 CHAIR SIKINOS 55x45x80;31;50,11;1553,41;280;8680
B172;C1148BR;B172 CHAIR SIKINOS 55x45x80;27;51;1377;280;7560
B172;C1148NLH;B172 CHAIR SIKINOS 55x45x80;7;51;357;280;1960
B172;C1159HBR;B172 STOOL SIFNOS 45x50x95;20;54;1080;270;5400
B172;C1159NLH;B172 STOOL SIFNOS 45x50x95;5;54;270;270;1350
B172;C1248N;B172 DAY BED ALIKI 120x128x75;1;327;327;1480;1480
B172;C1249B;B172 STOOL POROS F38 H41;5;23,44;117,2;150;750
B172;C1251B;B172 CHAIR FIRA 57x47x85;51;54;2754;250;12750
B172;C1251N;B172 CHAIR FIRA 57x47x85;39;54;2106;250;9750
B172;C1252B;B172 LOUNGE CHAIR NAOUSA 75x63x87;3;66,82;200,46;290;870
B172;C1252HBR;B172 LOUNGE CHAIR NAOUSA 75x63x87;12;46,88;562,56;270;3240
B172;C1252N;B172 LOUNGE CHAIR NAOUSA 75x63x87;9;68;612;290;2610
B172;C1254;B172 STOOL SARAKINIKO F34 H46;12;43;516;190;2280
B172;C1255BRB;B172 LOUNGE CHAIR MARPISSA 85x66x70;1;86;86;450;450
B172;C1276N;B172 CLUB CHAIR ISTERNI 88x75x98;4;127;508;610,01;2440,04
B172;C1277N;B172 ARMCHAIR OIA 66x64x83;19;62;1178;290;5510
B172;C1604N;B169 CHAIR POGONIA RATTAN 50x52x87;17;58,14;988,38;290;4930
B172;C1611;B172 LOUNGE CHAIR RIZA 65x80x73;1;132;132;460;460
B172;C1624B;B172 STOOL FOCALLO 42x32x49;11;30,48;335,28;160;1760
B172;C1624W;B172 STOOL FOCALLO 42x32x49;12;39,77;477,24;160;1920
B172;C1662;B172 DINING CHAIR  GIARRE 44x57.5x87;5;48,52;242,6;220;1100
B172;C1663B;B172 STOOL WOODEN MONTEPALMA F25 H48;1;30,86;30,86;130;130
B172;C1664.1W;B172 BENCH NIZZETI 80x43x48;2;55;110;230;460
B172;C1664.2B;B172 BENCH NIZZETI 115x48x45;5;92;460;380;1900
B172;C1667;B172 STOOL BAR PAGLIARA 52x54x93;5;79,36;396,8;290;1450
B172;C1669;B172 ARMCHAIR CARRUBA 58x60x95.5;24;79,36;1904,64;290;6960
B172;C1670;B172 CHAIR PRAIALO 51x56x87;1;77,6;77,6;290;290
B172;C1671B;B172 STOOL LUMINARIA 31x31x45;5;69,66;348,3;270;1350
B172;C1671G;B172 STOOL LUMINARIA 31x31x45;1;69,66;69,66;270;270
B172;L1181N;B172 LAMP F58 H80;11;45,5;500,5;155;1705
B172;L1228N;B172 LAMP F46 H51;1;27,95;27,95;94;94
B172;L1242N;B172 LAMP F40 H26;18;27,78;500,04;94;1692
B172;L1250N;B172 LAMP F42 H49;15;28,56;428,4;105;1575
B172;L1274N;B172 LAMP F32 H34;20;21,52;430,4;75;1500
B172;L1275.2;B172 LANTERN 25x25x63;1;39,74;39,74;145;145
B172;L1277.1;B172 CANDLE 15x14x10;9;6,35;57,15;21;189
B172;L1277.2;B172 CANDLE 16x16x20;12;7,94;95,28;27;324
B172;L1277.3;B172 CANDLE 14x16x30;14;9,52;133,28;32;448
B172;L3122;B172 LAMP HANGING BAMBOO F36 H24;26;22,75;591,5;78;2028
B172;L3123.1;B172 LANTERN CANDLE HOLDER 23x23x38;26;33;858;95;2470
B172;L3124.1;B172 LANTERN CANDLE HOLDER 30x15x30;18;29;522;110;1980
B172;L3124.2;B172 LANTERN CANDLE HOLDER 30x15x40;16;33;528;125;2000
B172;L3125;B172 LANTERN CANDLE HOLDER 35x35x64.5;10;57;570;195;1950
B172;S1006N;B172 LOVESEAT ANAFI 120x64x82;1;232;232;650;650
B172;T1027.1N;B172 SIDE TABLE ANTIPAROS F51 H43;7;45;315;209,99;1469,93
B172;T1027.2N;B172 SIDE TABLE ANTIPAROS F51 H51;12;47;564;220;2640
B172;T2096.1;B172 SIDE TABLE CAMERINA 25x25x11;4;11,09;44,36;50;200
B172;T2096.2;B172 SIDE TABLE CAMERINA 24x24x17;2;12,13;24,26;50;100
B172;T2097;B172 COFFEE TABLE ORTIGIA 65x65x47;1;116;116;290;290
B172;T2098BR;B172 SIDE TABLE GRAVINA 56.5x56.5x54;8;99;792;230;1840
B172;T2098WW;B172 SIDE TABLE GRAVINA 56.5x56.5x54;3;99;297;230;690
B172;T2102;B172 SIDE TABLE POZZALO 40x40x50;18;40;720;140;2520
B172;T2103.1;B172 SIDE TABLE CORVIO 51x38x57;8;48;384;140;1120
B172;T2103.2;B172 SIDE TABLES CORVIO 61x41x67;7;40;280;170;1190
B172;T2132.1W;B172 SIDE TABLE BLANDANO 35x35x50;7;37,39;261,73;160;1120
B172;T2132.2W;B172 SIDE TABLE BLANDANO 70x70x40;3;93,86;281,58;410,01;1230,03
B172;T2134;B172 TABLE TRAY 90x50x48;4;58,86;235,44;230;920
B173;A1080.1;B173 3SHELVES BAMBOO 43x50x98;5;14,4;72;70;350
B173;A6936;B173 BAMBOO PARAVAN 150x2x172;2;5,63;11,26;135;270
B173;A6937;B173 STAIRS BAMBOO 50x34x152;24;4,5;108;35;840
B173;A6942;B173 MIRROR F76;2;18,51;37,02;75;150
B173;A6946;B173 BAMBOO LEAF H200;7;1,2;8,4;12;84
B173;A6948;B173 BAMBOO LEAF H200;10;1,5;15;12;120
B173;A6950;B173 WAVY STICK RED LEAF H193;15;0,4;6;8;120
B173;A6951;B173 BIG LEAVES H158;18;0,6;10,8;8;144
B173;A7003B;B173 PARAVAN BAMBOO 153x3x169;5;30,85;154,25;135;675
B173;A7003N;B173 PARAVAN BAMBOO 153x3x169;-1;30,85;-30,85;135;-135
B173;A7272;B173 WOODEN TREE F110 H130;1;0;0;110;110
B174;A6956;B174 BUDDHA TORSO ANTIQUE  H120;1;60,39;60,39;275;275
B174;A6957;B174 BUDDHA SITTING MEDITATION H42;2;16,46;32,92;58;116
B174;A6958;B174 BUDDHA STANDING H65;5;27,95;139,75;185;925
B175;A6882.3;B175  BASKET NIGRITA F50 H72;1;4,79;4,79;55;55
B175;C1455G;B175 STOOL BALI F45 H50;2;25,51;51,02;160;320
B176;A6932.1;B176 BASKET SEAGRASS F32 H50;2;10;20;35;70
B176;A6932.2;B176 BASKET SEAGRASS F36 H57;4;10;40;45;180
B176;A6932.3;B176 BASKET SEAGRASS F39 H59;10;10;100;65;650
B176;A6941.1;B176 BASKET BANANA F28 H39;18;7,5;135;15;270
B176;A6941.2;B176 BASKET BANANA F31 H49;17;7,5;127,5;35;595
B176;A6941.3;B176 BASKET BANANA F37 H51;14;7,5;105;45;630
B176;A6941.4;B176 BASKET BANANA F40 H54;18;7,5;135;65;1170
B176;A7001;B176 PLACEMAT F39;14;3;42;8;112
B176;A7510.1;B176 BASKET RATTAN & BLACK 33x33x40;3;10,77;32,31;44;132
B176;A7510.2;B176 BASKET RATTAN & BLACK 35x35x45;11;12,57;138,27;48;528
B176;A7511.3;B176 BASKET RECTANGLE RATTAN 41x31x21;-2;9,68;-19,36;48;-96
